x,y,w_xx,w_xy,w_yy
0.15189874021312857,0.03615007521230963,-0.12820127606391907,-0.003323045326396823,-0.022875633090734482
0.1556962087184568,0.03615007521230963,-0.14517970383167267,-0.0028655212372541428,-0.02317170798778534
0.15949367722378502,0.03615007521230963,-0.1610938459634781,-0.0024822449777275324,-0.02342367172241211
0.16329114572911324,0.03615007521230963,-0.17574843764305115,-0.002174150897189975,-0.023639235645532608
0.16708861423444143,0.03615007521230963,-0.1889597326517105,-0.001940981950610876,-0.023826170712709427
0.17088608273976966,0.03615007521230963,-0.20055878162384033,-0.001781317638233304,-0.023992154747247696
0.17468355124509788,0.03615007521230963,-0.21039342880249023,-0.0016926219686865807,-0.024144673720002174
0.1784810197504261,0.03615007521230963,-0.21833108365535736,-0.0016712946817278862,-0.02429090440273285
0.1822784882557543,0.03615007521230963,-0.22426041960716248,-0.001712770201265812,-0.02443760447204113
0.18607595676108252,0.03615007521230963,-0.22809317708015442,-0.0018115781713277102,-0.024591026827692986
0.18987342526641074,0.03615007521230963,-0.22976574301719666,-0.001961474772542715,-0.024756819009780884
0.19367089377173893,0.03615007521230963,-0.2292402684688568,-0.002155520021915436,-0.02493996173143387
0.19746836227706716,0.03615007521230963,-0.22650542855262756,-0.002386245643720031,-0.025144698098301888
0.20126583078239538,0.03615007521230963,-0.22157689929008484,-0.002645724918693304,-0.025374483317136765
0.2050632992877236,0.03615007521230963,-0.21449753642082214,-0.0029257498681545258,-0.025631939992308617
0.2088607677930518,0.03615007521230963,-0.2053370624780655,-0.0032179388217628,-0.025918852537870407
0.21265823629838002,0.03615007521230963,-0.1941913515329361,-0.0035138861276209354,-0.026236137375235558
0.21645570480370824,0.03615007521230963,-0.18118178844451904,-0.0038052790332585573,-0.026583848521113396
0.22025317330903646,0.03615007521230963,-0.1664532870054245,-0.004084056708961725,-0.02696121670305729
0.22405064181436465,0.03615007521230963,-0.1501733660697937,-0.004342496860772371,-0.02736663818359375
0.22784811031969288,0.03615007521230963,-0.13252975046634674,-0.004573372192680836,-0.027797764167189598
0.2316455788250211,0.03615007521230963,-0.1137283518910408,-0.004770028404891491,-0.028251517564058304
0.23544304733034932,0.03615007521230963,-0.09399053454399109,-0.004926508292555809,-0.028724173083901405
0.23924051583567751,0.03615007521230963,-0.07355053722858429,-0.005037624388933182,-0.029211439192295074
0.24303798434100574,0.03615007521230963,-0.052652548998594284,-0.005099042784422636,-0.02970852516591549
0.24683545284633396,0.03615007521230963,-0.031547755002975464,-0.005107328295707703,-0.030210236087441444
0.25063292135166215,0.03615007521230963,-0.010490987449884415,-0.0050600143149495125,-0.030711080878973007
0.2544303898569904,0.03615007521230963,0.010262489318847656,-0.004955615848302841,-0.031205354258418083
0.2582278583623186,0.03615007521230963,0.03046003356575966,-0.0047936514019966125,-0.03168724477291107
0.2620253268676468,0.03615007521230963,0.04985513165593147,-0.004574640654027462,-0.03215095028281212
0.26582279537297504,0.03615007521230963,0.06821006536483765,-0.004300088621675968,-0.03259074315428734
